path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,save_samples,episode_id,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,relative_cost
experiments_nov_6_no_lookahead/exp_samples-0060_ep-055_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,55,"(1.393699, -3.556474, -2.12319)","(1.646795, 3.552058, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.96,3102.44376,"(0.14117021993624676, -5.030841705567532, -2.2152106415792994)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-055_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,55,"(1.393699, -3.556474, -2.12319)","(1.646795, 3.552058, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,13.38,99677.97282,"(-3.8550571361312542, -3.1132419599849914, 0.32196715556956557)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-055_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,55,"(1.393699, -3.556474, -2.12319)","(1.646795, 3.552058, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,44005.64626,"(-3.6405488950068348, 2.4439604062287708, 0.24723556183680584)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-055_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,55,"(1.393699, -3.556474, -2.12319)","(1.646795, 3.552058, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,104230.516,"(-3.885737655537927, 0.6204940126336078, -0.24674521433915864)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-055_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,55,"(1.393699, -3.556474, -2.12319)","(1.646795, 3.552058, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,26967.72148,"(-0.5678718717560244, 3.062812760145505, -0.0837273235532967)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-055_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,55,"(1.393699, -3.556474, -2.12319)","(1.646795, 3.552058, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,11.42,11946.99278,"(1.7139560500826219, 3.538795849223564, 3.1345026091553114)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-056_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,56,"(-4.043057, -4.104774, -0.605246)","(3.477926, 1.248794, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.86,7805.10578,"(3.454834876331424, 1.178282402303003, 0.8211271934089122)",False,False,1.0090011572950688
experiments_nov_6_no_lookahead/exp_samples-0060_ep-056_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,56,"(-4.043057, -4.104774, -0.605246)","(3.477926, 1.248794, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.86,7837.93494,"(3.4461175955248624, 1.1730684145770574, 0.9003358058704203)",False,False,1.0132451305821322
experiments_nov_6_no_lookahead/exp_samples-0060_ep-056_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,56,"(-4.043057, -4.104774, -0.605246)","(3.477926, 1.248794, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.86,7805.10578,"(3.454834876331424, 1.178282402303003, 0.8211271934089122)",False,False,1.0090011572950688
experiments_nov_6_no_lookahead/exp_samples-0060_ep-056_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,56,"(-4.043057, -4.104774, -0.605246)","(3.477926, 1.248794, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.86,7837.93494,"(3.4461175955248624, 1.1730684145770574, 0.9003358058704203)",False,False,1.0132451305821322
experiments_nov_6_no_lookahead/exp_samples-0060_ep-056_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,56,"(-4.043057, -4.104774, -0.605246)","(3.477926, 1.248794, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.86,7830.06119,"(3.439070811891725, 1.1717580013641946, 0.9050558947936738)",False,False,1.0122272554775298
experiments_nov_6_no_lookahead/exp_samples-0060_ep-056_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,56,"(-4.043057, -4.104774, -0.605246)","(3.477926, 1.248794, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,4.84,7735.47753,"(3.3960196657298547, 1.2049163137244232, 1.1989428852145618)",False,False,1.0
experiments_nov_6_no_lookahead/exp_samples-0060_ep-057_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,57,"(3.474004, 1.94372, 2.108576)","(1.334448, -3.398627, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.96,7786.17912,"(-1.4858439845587659, 4.934320098991128, 2.8729802421576043)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-057_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,57,"(3.474004, 1.94372, 2.108576)","(1.334448, -3.398627, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,132756.09253,"(-0.08285380936345346, 3.9858847833327236, -3.088077012353461)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-057_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,57,"(3.474004, 1.94372, 2.108576)","(1.334448, -3.398627, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,18007.38307,"(1.1041577636577236, -2.7808459813371167, 0.5264909809228593)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-057_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,57,"(3.474004, 1.94372, 2.108576)","(1.334448, -3.398627, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,12.82,30040.6016,"(1.2805674726917944, -3.4520020551292685, 1.5721021719440191)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-057_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,57,"(3.474004, 1.94372, 2.108576)","(1.334448, -3.398627, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,17.12,18022.0454,"(1.357778918536053, -3.3043290483287704, -1.4795978588293106)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-057_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,57,"(3.474004, 1.94372, 2.108576)","(1.334448, -3.398627, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.04,7959.20031,"(1.3625198423085632, -3.326670667584873, -1.227494071164364)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-058_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,58,"(-3.365851, -0.394022, 2.144448)","(4.014628, -2.424746, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,3.24,14806.3219,"(-2.7071636395736753, 4.979670431445045, 0.38997964204193547)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-058_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,58,"(-3.365851, -0.394022, 2.144448)","(4.014628, -2.424746, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,4.08,53953.53579,"(0.4306076967728016, 4.543165591562941, -0.06890750403177615)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-058_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,58,"(-3.365851, -0.394022, 2.144448)","(4.014628, -2.424746, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,8.58,19927.65194,"(4.074559584329349, -2.3550808913873866, -1.8056537168096178)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-058_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,58,"(-3.365851, -0.394022, 2.144448)","(4.014628, -2.424746, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,11.72,44273.99479,"(4.057889194340023, -2.344716577806297, -1.841820537781622)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-058_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,58,"(-3.365851, -0.394022, 2.144448)","(4.014628, -2.424746, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,18.0,42744.74959,"(3.9447157956463483, -2.3894333722062666, 0.036835333511509916)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-058_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,58,"(-3.365851, -0.394022, 2.144448)","(4.014628, -2.424746, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,9.16,8188.10158,"(3.9681907002046013, -2.3555476271832703, -0.18363496528287504)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-059_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,59,"(0.751671, 3.776673, 1.363006)","(4.16219, -2.097845, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,0.68,1911.80123,"(1.2773124063619001, 5.019456201135068, 0.5349105987895726)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-059_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,59,"(0.751671, 3.776673, 1.363006)","(4.16219, -2.097845, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,9.16,102575.85067,"(4.071439521746671, -2.0867484953925035, -0.0640687250892995)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-059_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,59,"(0.751671, 3.776673, 1.363006)","(4.16219, -2.097845, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,19.62,33882.14557,"(4.157416989002242, -2.1631947838311127, 1.5947503149141076)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-059_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,59,"(0.751671, 3.776673, 1.363006)","(4.16219, -2.097845, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,9.16,32530.31866,"(4.083131998950841, -2.1055444449203367, 0.02152576653357441)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-059_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,59,"(0.751671, 3.776673, 1.363006)","(4.16219, -2.097845, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,17.96,13832.20689,"(4.11167595633076, -2.170355303490049, 1.5783273342099404)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-059_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,59,"(0.751671, 3.776673, 1.363006)","(4.16219, -2.097845, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,5.7,9300.25634,"(4.248460192721631, -2.072538215639314, -1.6877450155674498)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-060_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.86,3920.69078,"(-0.23381567414988272, -3.0909446108507903, 2.6022862706454424)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-060_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,26265.8537,"(1.2793630755795529, -2.1551439152815437, 1.2368130430720035)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-060_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,9.56,7787.03042,"(3.269180077857495, 2.1288779568989606, -0.6911095543552661)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-060_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,26265.8537,"(1.2793630755795529, -2.1551439152815437, 1.2368130430720035)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-060_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,False,19.98,20063.25763,"(1.655601111378704, -0.35748737896615757, 1.4310081757437745)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-060_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,60,"(3.097327, -4.119597, 3.067582)","(3.303002, 2.054589, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.86,4032.0433,"(3.2304637757283174, 2.0093150375898974, -0.4735552299980337)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-061_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,1.3,5522.80261,"(-4.998544090103718, -1.9025924715327034, 2.487718354045686)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-061_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.68,17093.09307,"(3.768218023930543, 1.4630094157642144, 0.7958604851917244)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-061_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.88,17868.05405,"(3.775663400108391, 1.4473872147541973, 0.8172361473620473)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-061_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.68,17093.09307,"(3.768218023930543, 1.4630094157642144, 0.7958604851917244)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-061_control-4,Shield MPPI,False,False,False,shield,60,50,5.0,0.0,4.0,False,False,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.44,15653.38716,"(3.7627418729761613, 1.4434990739873188, 0.895117821478463)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-061_control-5,Sample-safe MPPI (our method),True,False,True,obs,60,50,5.0,0.0,4.0,False,False,61,"(-3.321176, -3.769192, 2.820912)","(3.824027, 1.513414, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.86,17800.36481,"(3.7813121868563697, 1.4527112447708193, 0.825991781869992)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-062_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,60,50,5.0,0.0,4.0,False,False,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,2.3000000000000003,5336.47313,"(3.7109529842552798, 4.991325254215558, 2.9841100402532668)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-062_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,60,50,5.0,0.0,4.0,False,False,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,True,False,4.2,90111.95657,"(-0.3697080683764058, 4.0402433717537205, -2.864163596015791)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-062_control-2,Filtered MPPI with obstacle costs,True,False,False,obs,60,50,5.0,0.0,4.0,False,False,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,6.140000000000001,8632.33029,"(3.404908362724016, -3.1381121391951474, -2.1587945291070807)",False,False,
experiments_nov_6_no_lookahead/exp_samples-0060_ep-062_control-3,Filtered MPPI with BRT costs,True,False,False,brt,60,50,5.0,0.0,4.0,False,False,62,"(3.335834, 1.927707, -0.070789)","(3.33781, -3.210595, 0.0)",0.1,0.02,20.0,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.004,dubins,3,"('x', 'y', 'theta')",1,"('angvel',)",2.0,-3.0,3.0,"(0.0, 0.0, 0.0)","(1.0, 1.0, 0.0)",0.2,False,True,11.94,57784.95222,"(3.3396342163896335, -3.1403693174865728, -1.3450167834031388)",False,False,
